SMILES,Name,MolWeight
Cc1nn(S(=O)(=O)c2ccc(Br)cc2)c(C)c1S(=O)(=O)N1CCC(C)CC1,G680-0553,475.02
CC(=O)N1CCc2c(sc3nc(SCC(=O)NC4CCCC4)n(Cc4ccco4)c(=O)c23)C1,G641-0334,486.14
O=C(Nc1cccc2nsnc12)C1CCN(S(=O)(=O)N2CCCC2)CC1,F281-0067,395.11
Cc1nc(N2CCN(C)CC2)cc(N2CCN(S(=O)(=O)c3cc(C)c(C)cc3C)CC2)n1,D430-1324,458.25
Cc1ccc2oc(-c3noc(-c4ccc(C#N)cc4)n3)c(C)c2c1,L822-0231,315.1
Cc1csc2nc(COC(=O)COc3ccc(F)cc3)cc(=O)n12,G265-0463,348.06
Cc1nn(-c2ccc3nnc(C)n3n2)c2c1C(c1ccc(Cl)cc1)CC(=O)N2,J081-0970,393.11
Cc1ccc2c(CN(Cc3ccccc3)Cc3ccccc3)cc(=O)oc2c1,D154-0574,369.17
O=S(=O)(Nc1ccc(-c2ccc(N3CCCC3)nn2)cc1)c1ccccc1,G620-0525,380.13
CCCSc1nnc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)s1,D053-0293,392.98
COc1ccc(-c2noc(NCCN3CCOCC3)n2)cc1,G349-1151,304.15
CCn1nccc1C(=O)N1CCn2nc(C(=O)NC(C)C)cc2C1,SB71-0603,330.18
Fc1ccc(/C=N/Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,1015-0119,383.22
O=C(NCc1ccc2c(c1)OCO2)NC1CCCCC1,Y203-7017,276.15
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)N(C)C(C)CCc3ccco3)s2)on1,G310-0256,438.09
O=C1Nc2ccc(Br)cc2C1Cc1cccs1,D330-0157,306.97
CCOc1ccc(OCCSc2nnnn2-c2ccccc2)cc1,4327-3371,342.12
CC(=O)N1CCc2cc(S(=O)(=O)N3CCOCC3)ccc21,8016-5496,310.1
COc1ccc(C2CC(c3c(O)n(C)c(=S)n(C)c3=O)=Nc3ccccc3S2)cc1OC,D364-2349,469.11
CC(C)CCNC(=O)C1(C)Cn2c(c(-n3cccc3)c3ccccc32)C(=O)N1CCC1=CCCCC1,E627-0234,486.3
O=C(Nc1ccc(N2CCN(C3CCCC3)C2=O)nc1)c1cc(F)cc(F)c1,T396-1611,386.16
COCCCNC(=O)CC1CCN(S(=O)(=O)c2cccs2)CC1,L629-0119,360.12
COC(=O)c1sc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2c1OC,L311-0276,390.04
CCOC(=O)c1noc2ncnc(N(Cc3ccco3)C3CCN(C)CC3)c12,G280-0393,385.18
CCCCSc1nnc(C(F)F)n1/N=C/c1c(F)cccc1Cl,Y500-7306,362.06
O=C(c1ccc(Br)o1)N1CCC2(CC1)Nc1ccccc1-n1cccc12,F352-0006,411.06
CC(NC(=O)Nc1ccc2c(c1)CCC2)c1ccc(C(C)(C)C)cc1,Y207-1890,336.22
Cc1nc2c(S(=O)(=O)c3ccccc3)c(C)nn2c2c1CCCC2.Cc1nn2c(C)c3c(nc2c1S(=O)(=O)c1ccccc1)CCCC3,H025-0566B,682.24
Cc1ccn(CC(=O)N[C@@H]2C[C@H]3CN(S(C)(=O)=O)C[C@@]3(c3nc(C)no3)C2)n1,SB75-0213,408.16
Cc1ccc(C)c(N2C(=O)C3C(C2=O)C2(Br)c4ccccc4C3(Br)c3ccccc32)c1,8005-2257,534.98
CCC(NS(=O)(=O)c1cc2c(cc1Cl)oc(=O)n2C)c1cc(Cl)ccc1Cl,8018-5808,447.98
O=C1CCN(Cc2ccncc2)CCCC(C(=O)O)CCN1,S733-0460,305.17
Cc1cc(C(=O)NCCn2nc(C(=O)N3CCOCC3)c3c2CCOC3)no1,SD31-0128,389.17
Clc1cccc(COc2cccc3ccc(N4CCCC4)nc23)c1,F701-0105,338.12
COc1ccc(-n2nnc(-c3nc(-c4cc(OC)ccc4OC)cs3)c2N)cc1,F988-0047,409.12
CCN(CC)CCN1C(=O)c2ccccc2NC1c1ccc(F)cc1,Y501-4673,341.19
CCOC(=O)C1CCCN(C(=O)c2sc3nc4n(c(=O)c3c2C)CCCCC4)C1,E213-0391,417.17
Cc1cccc(-c2nc(CSc3nncn4c3cc3oc(C)cc34)c(C)o2)c1,E514-0162,390.12
CCn1nccc1C(=O)NCc1nnn2c1COC1(CCCN(S(C)(=O)=O)C1)C2,SD08-1049,423.17
COc1ccc(S(=O)(=O)Cc2ccc(-c3nc(-c4ccc5c(c4)OCO5)no3)o2)cc1OC,F838-0095,470.08
CCn1cnnc1C1CN(C(=O)c2cccn2C)CC12CCCCC2,SC68-0118,341.22
O=C(NCc1cccs1)Nc1ccc2c(c1)OCCO2,Y205-7625,290.07
O=c1nc(N/N=C/c2ccccc2Br)cn[nH]1,3232-1807,292.99
Clc1ccc(-n2nnnc2C2(NCc3ccccc3)CCCC2)cc1,J034-1152,353.14
Cc1nn(C)cc1C(=O)N(C)C12CC3CC(CC(C3)C1)C2,Y500-2218,287.2
COc1ccc(CCN[C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)c2ccc(F)cc2)cc1OC,D470-1949,457.1
Cc1ccc(NS(=O)(=O)c2ccc(Br)s2)cc1S(=O)(=O)N1CCOCC1,8015-0940,479.95
O=C(CSc1nnc(-c2ccco2)[nH]1)c1c[nH]c2ccccc12,8013-5516,324.07
CN1C(=O)c2cc(C(=O)N3CCN(C4CCCCC4)CC3)nn2CC1(C)C(=O)NC1CCCC1,E852-0240,470.3
N#Cc1ccc(OCC(=O)N/N=C/c2ccc3c(c2)OCO3)cc1,8015-3116,323.09
CCOC(=O)c1c(SC)nn2c(C)cc(C)nc12,Y507-6099,265.09
COc1ccc(Nc2ncc3c(n2)CCN(Cc2ccc(OC)c(OC)c2OC)C3)c(OC)c1,G421-0237,466.22
CC(C)Cn1c(=O)c2ccc(C(=O)NC(C)C)cc2n2c(SCC(=O)NC(C)(C)C)nnc12,F472-0324,472.23
O=S(=O)(c1cnn(C(F)F)c1)N1CCN(c2cccc(Cl)c2)CC1,Y504-5472,376.06
Cc1cccc(N2CCN(CN3C(=O)C4(OCCCO4)c4ccccc43)CC2C)c1,K784-8374,407.22
O=C(Cn1nnc2ccccc2c1=O)NCC(=O)NC1CCCC1,Y042-4233,329.15
CC1c2cccn2-c2sc3c(c2CN1C(=O)Nc1cc(F)ccc1F)CCCC3,G281-1625,413.14
COc1cc(-c2c3c(=O)[nH]n(C(C)C)c3nc3[nH]c(=O)n(C)c23)cc2c1OCO2,8020-7113,397.14
O=S(=O)(c1ccc(C2CCCCC2)cc1)N1CCc2nc(N3CCCCC3)ncc2C1,F853-0128,440.22
CC(C)c1nn2c(S(=O)(=O)Nc3ccc(F)cc3)c(C(C)C)nc2s1,M810-3082,382.09
CCc1nn(CC(=O)NCCN(C)C2CCCCC2)c(=O)c2cc3sc(C)cc3n12,C785-3082,429.22
O=C1CCC(=O)N1c1nn(Cc2ccc(Cl)c(Cl)c2)cc1Cl,Y503-3610,356.98
Cc1coc(C)c1C(=O)CC1(O)C(=O)N(CCc2ccccc2)c2ccc(Br)cc21,7407-0868,467.07
O=C(CCC1CCCCC1)NCCn1nc(C(=O)N2CCOCC2)c2c1CCOC2,SD31-0123,418.26
COc1ccc(S(=O)(=O)N2CCSC2c2cc(Br)ccc2OC)cc1,8011-9122,442.99
O=C1CC(c2ccccc2Cl)Cc2nc(NC3CCCC3)ncc21,Y600-1800,341.13
Cc1ccc(/C=C/c2nc(-c3ccc4c(c3)oc(=O)n4C(C)C)no2)o1,M355-0910,351.12
O=C(O)c1cc(-c2cc(Cl)sc2Cl)nc2ccccc12,Y204-7337,322.96
CC(C)Cn1cnnc1C1CN(C(=O)CN2CCOCC2)CC12CCCCC2,SC68-2038,389.28
Cc1ccc(C)c(-n2ncc3c(N4CC(C)OC(C)C4)ncnc32)c1,K405-4340,337.19
CN1CCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2CC(=O)c2ccc(Cl)cc2)CC1,8012-9835,430.15
Cc1nc(-c2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c(C)s2)sc1C,L921-0390,433.1
CCOC(=O)c1c(NC(=O)CSc2nc(C)nc3sc4c(c23)CCCC4)sc2c1CCC2,4112-4096,487.11
COc1ccc(C2Cn3nnc(-c4noc(-c5ccccc5)n4)c3CO2)cc1,S439-0407,375.13
CSCC[C@H](NC(=O)C1CC(=O)N(CC(C)C)C1)c1nc2ccccc2[nH]1,Y043-4464,388.19
CCCSc1nc(=O)c2c(n1C)NC(=O)CC2c1cc(F)ccc1F,D271-0660,365.1
Cc1ncc(-c2ccc(S(=O)(=O)NCc3ccc4c(c3)OCO4)s2)o1,L228-0075,378.03
O=C(CCn1c(N2CCCCC2)nc2ccsc2c1=O)NCCc1cccs1,M445-0056,416.13
CN(C1CCCCC1)S(=O)(=O)c1ccc2c(c1)C(=O)Nc1ccccc1O2,J030-1247,386.13
CCCCN(CC)c1ccc2nnc(CCc3nc(-c4ccc(Cl)cc4)no3)n2n1,L550-0399,425.17
CN(C)c1cc(OC2CCN(C(=O)COc3ccccc3)C2)ncn1,D762-2123,342.17
CSc1cccc(NS(=O)(=O)c2c(-c3nnc(C)o3)c(C)n(C)c2C)c1,M952-1090,392.1
CCc1ccc(-c2nnc3c4cc5c(cc4n(Cc4ccc(C)cc4)cc2-3)OCCO5)cc1,C645-0263,435.19
CC(C)Nc1nc(NC(C)C)nc(-n2cnc(SCc3ccc(Cl)cc3)n2)n1,D684-0140,418.15
COc1ccc(CN2C(c3ccc(F)cc3)Nc3ccccc3S2(=O)=O)cc1,F475-0476,398.11
CC(C)(C)OC(=O)Cn1cc(S(=O)(=O)N2CCOCC2)ccc1=O,P511-0517,358.12
CC(C)CCNC(=O)c1csc2c1CCCC2,C760-0375,251.13
CC(C)n1cnc2nc(COc3ccccc3NC(=O)Nc3ccc4c(c3)OCCO4)cc(=O)n21,D471-0040,476.18
CCCCc1cc(=O)oc2c(C)c3c(cc12)CN(CCc1ccc(OC)c(OC)c1)CO3,D144-0759,437.22
CSc1nc(Nc2ccc(F)cc2)c(C#N)c(-c2ccccc2)n1,D287-0017,336.08
Cc1cc(C)n(CC(=O)N2CCCC3(CCOCC3)C2C(=O)N2CCCC2)n1,SB49-0732,388.25
CCCc1cc(C2CCCN2S(=O)(=O)c2ccc(Br)cc2)no1,J005-0016,398.03
Cc1ccc(N2C(=O)c3ccccc3C2Nc2cc(C)ccc2C)nc1,C430-0323,343.17
CC1CCN(C(=O)Cn2nc3n(Cc4cccs4)c(=O)c4sccc4n3c2=O)CC1,L397-0570,443.11
Cc1ccc(OCC(O)Cn2cnc3ccccc32)c(C)c1,D510-0531,296.15
Cc1nc(Nc2nc(-c3ccccc3)c3cc(Cl)ccc3n2)nc2c1CCCC2,6809-0257,401.14
CCn1cc(NC(=O)C2C3CCC(C3=C(C)C)C2C(=O)O)c(C(=O)NCc2ccco2)n1,Y203-3719,440.21
Cn1c(=O)c2c(nc(Sc3nc4ccccc4n3Cc3cccc(Br)c3)n2C)n(C)c1=O,8012-2625,510.05
O=c1c2ccccc2sc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12,8018-3722,417.05
Cc1ccc2oc(N3CCN(C(=O)C4CCCC4)CC3)nc2n1,D568-1118,314.17
CCC(C)(C(=O)NC1CCCCC1)N(CC1CCCO1)C(=O)Cc1cccs1,C094-1748,406.23
COc1ccc(OC)c(C2CC(=O)Nc3c2c(C)nn3-c2ccc3nnc(C)n3n2)c1,J081-0981,419.17
N#Cc1cc2c(cc1C#N)N(Cc1ccccc1)CCN2Cc1ccccc1,Y512-8089,364.17
CCOc1cc(-c2nc3c4c5c(sc4ncn3n2)CCC5)ccc1OC(F)F,Y502-1391,402.1
O=S(=O)(c1cccc2nsnc12)N1CCCC1c1ccccc1Cl,D399-0750,379.02
Nc1nc(SCC(=O)N2CCCCC2)ncc1S(=O)(=O)c1ccc(Br)s1,F409-0336,475.96
COC(=O)C1C2c3ccccc3O[C@]1(C)N=c1s/c(=C/c3cc(Cl)cc(Cl)c3O)c(=O)n12,8014-9874,490.02
Fc1ccc(-c2noc3ncnc(NCCCN4CCOCC4)c23)cc1,E899-0042,357.16
CCn1cnnc1C1CN(C(=O)c2noc(C)c2Cn2cc(Cl)cn2)CC12CCCC2,SC69-0683,443.18
CCCc1ccc(S(=O)(=O)N2CCC(C)CC2)cc1,Y205-2217,281.14
O=C(Nc1ccccc1OC(F)F)C12CC3CC(C1)CC(n1cnc(Br)n1)(C3)C2,Y508-9596,466.08
CCOC(=O)N1CCN(C(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCCCC4)CC1,F145-0559,432.18
Cn1nnnc1SCCCNCc1cc(Br)ccc1OCc1ccccc1,D272-0547,447.07
Cc1ccc(N2CCn3c2nc2c3c(=O)n(Cc3cc(C)ccc3C)c(=O)n2C)cc1,E461-0564,415.2
CCn1nccc1CN(C)S(=O)(=O)c1ccsc1C(=O)O,Y507-0624,329.05
c1cc(N2CCCCC2)ccc1-c1noc(C2CCCC2)n1,F373-0194,297.18
NC(=O)c1c(NC(=O)c2cc(=O)c3cc(Cl)ccc3o2)sc2c1CCCC2,D103-1237,402.04
O=C1CC(c2ccc3c(c2)OCO3)c2cnn(-c3nc4ccccc4s3)c2N1,J081-0112,390.08
COc1ccc(OC)c(NS(=O)(=O)c2cnc(N)nc2)c1,G830-0934,310.07
CC(=O)N1CCC(CC(=O)N2CCCC2)(N2Cc3ccccc3C2=O)CC1,D750-1035,369.21
CC(C)CN(CC(C)C)c1nnc(NC(=O)Nc2ccc3c(c2)OCCO3)s1,E002-1798,405.18
CCSC1=NC2(CCN(S(=O)(=O)c3ccc(F)cc3)CC2)N=C1c1ccc(C)cc1,G022-0261,445.13
CCOc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CSc1ncn(C)n1,3966-3134,464.05
CN(Cc1ccco1)C(=O)C1CCN(c2cnc(N3CCCCC3)nc2)CC1,D762-3058,383.23
Cn1c(=O)oc2cc(S(=O)(=O)NCC(c3ccc(Cl)cc3)C3CCCC3)c(Cl)cc21,8019-3811,468.07
CCN(CC)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2,4852-0268,361.23
COc1ccc(Br)cc1[C@H]1N(c2ccc(F)cc2)C(=O)[C@@H]2CCCN21,C466-0391,404.05
Cc1c(CNCc2ccc3c(c2)OCO3)c(C(=O)O)c(C)n1Cc1ccc(Cl)cc1,C879-1599,426.13
CCCn1c(=O)[nH]c2c(c1=O)C(C)(CC)Cc1ccccc1-2,D469-0374,298.17
CCc1sc(C(=O)N/N=C/c2cnn(CC)c2F)cc1Br,Y505-3508,372.01
O=C(c1ccc(S(=O)(=O)NC2CCCCCCC2)s1)N1CCCC1,G400-0437,370.14
Cc1ccc(N2/C(=N\C(=O)C(C)(C)C)S[C@H]3CS(=O)(=O)C[C@H]32)cc1Cl,D128-0514,400.07
O=C1CC(CSc2nnnn2-c2ccccc2)=NN1c1ccccc1,Y021-8839,350.09
Fc1ccccc1CN1CCN(Cc2ccccc2Br)CC1,Y511-4907,362.08
O=S(=O)(c1cn(Cc2noc(COc3ccc(Cl)cc3)n2)cn1)N1CCOCC1,L697-1114,439.07
COc1cc(C(=O)OCCn2c(N3CCNCC3)nc3c2c(=O)n(C)c(=O)n3C)cc(OC)c1OC,D090-0121,502.22
O=C(CC1COc2ccccc2O1)Nc1ccccn1,8015-4283,270.1
Cc1ccc(S(=O)(=O)N2CCN(c3cc(N(C)C)nc(C)n3)CC2)c(C)c1,D430-1004,389.19
CCCn1c(SCC(=O)NCCC2=CCCCC2)nc2nc(N3CCC(C)CC3)sc2c1=O,L387-4194,489.22
Cc1c(/C=N/N=C2\CCC3C4CCc5cc(O)ccc5C4CCC23C)cnn1C,6049-0039,390.24
Nc1c(C(=O)c2ccc(F)cc2)sc2nc(-c3ccncc3)ccc12,8020-1052,349.07
CCn1c(-c2cccs2)nn(C2c3ccccc3Oc3ccccc32)c1=S,8016-2852,391.08
Cc1ccc(CNS(=O)(=O)c2cc(C(=O)N3CCCC3)n(C)c2C)o1,F638-0178,365.14
COC(=O)c1cc2c(c(CSc3nnc4cc(C)c5ccccc5n34)c1)OCOC2,D308-0449,421.11
CCOc1cc2c(cc1OCC)C1CC(=O)N(c3ccc(F)cc3F)C(=O)N1CC2,E731-0671,416.15
O=S(=O)(Cc1ccccc1)N1CCC(Cc2nnc(-c3ccccc3)o2)C1,S928-4411,383.13
Cc1ccc(N2CC(C(=O)Nc3ccc4c(c3)Oc3ccccc3C(=O)N4C(C)C)CC2=O)cc1C,M013-0546,483.22
O=c1cc(CSc2nc3ccccc3s2)nc2sc(-c3ccco3)nn12,C679-2674,398.0
CCn1cc(S(=O)(=O)Nc2ncn(Cc3ccc(Cl)c(Cl)c3)n2)cn1,Y502-7532,400.03
CC1CCCN(CN2C(=O)c3ccccc3C2=O)C1,Y509-6571,258.14
CN1C(=O)c2cc(C(=O)N3CCOCC3)nn2CC1(C)C(=O)NC1CCCCCC1,C796-0609,417.24
O=C(Cc1ccccc1)OCC(=O)c1ccc(Br)cc1,Y510-6825,332.0
Cc1noc(/C=C/c2ccco2)c1S(=O)(=O)N1CCCC(C(=O)NC2CCCC2)C1,G323-0530,433.17
COc1ccc(-c2noc(-c3nnn4c3COC(c3cccc(OC)c3)C4)n2)cc1,S354-0479,405.14
COCCNC(=O)c1cc2n(n1)C[C@@H](NC(=O)c1sccc1C)C2,SB70-0887,348.13
CCCN(CCC)S(=O)(=O)c1ccc2c(c1)N(CC(=O)OC)C(=O)CS2,E786-1095,400.11
CSc1ccc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,3229-0895,421.17
Cc1ccc(C)c(C2CC(=O)Nc3c2c(C)nn3-c2ccc3nnc(C)n3n2)c1,J081-0886,387.18
CC(C)(C)NC(=O)N1CCC(n2c(-c3ccco3)nc3cccnc32)C1,T368-2881,353.19
CC1CCc2c(sc(NC(=O)c3cnn(C)c3)c2C(N)=O)C1,Y502-0649,318.12
Cc1cc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2NCc2ccc(Cl)cc2)ccc1F,D470-2106,431.04
COc1cc(Br)cc2c1Oc1nc(-c3ccc(Br)cc3)[nH]c(=O)c1C2,E139-0337,461.92
O=C1CCN(S(=O)(=O)c2cc(F)cc(F)c2)CC2(CCOC2)N1Cc1ccccc1,SC96-1057,436.13
Cn1nc(C(=O)N2CCCC2)c2c1CC1(CCN(C(=O)CCN3CCOCC3)CC1)OC2,SC73-1304,445.27
Cc1ccc(CSc2nnc([C@H](C)NC(=O)OC(C)(C)C)o2)cc1,8388-0021,349.15
CCc1noc(C)c1C(=O)Nc1sc(C)c(C)c1C(=O)NC1CCCCC1,Y206-9068,389.18
CCc1cc2c3c([nH]c2cc1S(=O)(=O)Nc1ccc2c(c1)OCO2)CC(C)(C)CC3=O,G261-0947,440.14
O=C(CN1C(=O)CSc2cccn2-c2ccccc21)N1CCN(c2ccccn2)CC1,G596-0029,433.16
CC(C)(C)C(=O)Nc1nnc(COc2ccc(C(C)(C)C)cc2)s1,8010-2147,347.17
CCN1CCN(CCCNC(=O)C2CCCn3c(-c4cnccn4)nnc32)CC1,SC25-1102,398.25
O=S(=O)(CCc1ccccc1)NCC(c1ccccc1)S(=O)(=O)c1cccs1,D630-0039,435.06
O=C(CSc1nc(=O)n(-c2ccc(Cl)cc2)c2c1CCC2)c1ccccc1,D468-1070,396.07
CCOCCCN1C(=O)c2cc3ccccc3n2CC1(C)C(=O)NC1CCCC1,E234-1049,397.24
COc1ccc(-c2csc3c2NC(=O)CC3c2cc(OC)c(O)c(OC)c2)cc1,J025-0359,411.11
O=S(=O)(Nc1ccc(Br)cc1F)c1cc(-c2noc(C3CCCC3)n2)cs1,L287-1650,470.97
Cc1ccc(-c2nc3ccccc3c3nnc(SCc4cccnc4)n23)cc1,J084-0813,383.12
CCn1ncc(Cl)c1CN(C)C(=O)c1noc2c1CC(C)CC2,Y502-8052,336.14
Cc1c(Br)cc2c(c1Br)OCC(CN1CCCCC1)(CN1CCCCC1)C2=O,8008-5302,512.07
COC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCN(C)CC3)ccc21,F064-0112,369.1
CN(CCO)c1nc(Nc2cccc(F)c2)c2cnn(-c3ccccc3)c2n1,G932-0681,378.16
Cc1c(C(=O)N2CCC(C(=O)N3CCN(C4CCCCC4)CC3)CC2)sc2nc[nH]c(=O)c12,G821-0615,471.23
O=S(=O)(c1ccccc1)c1ccc(-c2nnc(-c3ccccc3Cl)o2)cc1,8007-3797,396.03
CCCC(C)n1nc(O)c2c1NC(=O)CSC2c1ccc(F)cc1,D066-0058,349.13
Cc1cc(=O)[nH]c2nnc(SCC(=O)NCC3CCCO3)n12,G856-6706,323.11
CSc1cccc(NS(=O)(=O)c2c(C)sc(C)c2-c2ccno2)c1,F322-0127,380.03
Cc1ccc(CN2C(=O)C(c3cccs3)=NC23CCN(C(=O)OC(C)(C)C)CC3)c(C)c1,C200-6875,453.21
O=C(CC1(N2Cc3ccccc3C2=O)CCCCC1)Nc1ccc2c(c1)OCC(=O)N2,D750-0117,419.18
CCOc1ccc(N2CCn3c(SCc4ccccc4C)nnc32)cc1,F595-0154,366.15
CC(C)CCNC(=O)C(C)C1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,L629-1064,406.12
CC1=NN2C(C1)c1ccccc1OC2c1ccc(Cl)cc1,8016-1009,298.09
CS(=O)(=O)c1ccc(-c2nnn(CC(=O)O)n2)cc1,8015-1279,282.04
O=c1c2oc3ccccc3c2n(Cc2ccc(F)cc2)c(=O)n1Cc1ccccc1,E545-0089,400.12
Cc1noc(-c2ccc(S(=O)(=O)NCCN3CCCCCC3)s2)c1C,L464-0646,383.13
COc1ccccc1Nc1ncnc2ccccc12,3909-7713,251.11
O=C(NCCCN1CCOCC1)c1cnc2sc(N3CCOCC3)nn2c1=O,G205-0615,408.16
CN(CCc1noc(C2CCCCC2)n1)S(=O)(=O)c1ccc(Br)cc1,F258-0012,427.06
CC(C)n1c(C2CC(=O)N(c3ccccc3F)C2)nc2ccccc21,C630-0226,337.16
Cc1cc(C)nc(SCC(=O)NC2=NN=C(c3ccc(Br)cc3)CS2)n1,D026-0070,449.0
CN1CCN(c2cc3c(cc2S(=O)(=O)N2CCCC2)C(=O)Nc2ccccc2O3)CC1,J030-0469,442.17
CCOc1cc2c(cc1OCC)C(c1c(OC)ccc3ccccc13)NCC2,8012-6657,377.2
O=C(CN1C(=O)C(C(=O)N2CCCC2)Sc2ccccc21)Nc1ccccn1,L592-0607,396.13
Cc1ccc(NC(C)(C)c2nnnn2-c2ccccc2)cc1,J034-0781,293.16
Cc1onc(-c2ccc(Br)s2)c1C(=O)NCCCOC(C)C,F082-0943,386.03
CC1(C(=O)N2CCC(c3nnc(-c4ccc(F)cc4)[nH]3)CC2)CCCCC1,T630-3587,370.22
COc1ccc(Cl)cc1S(=O)(=O)N1CCN(S(=O)(=O)c2cc(Cl)ccc2OC)CC1,4502-0038,494.01
CCOC(=O)c1oc2ccccc2c1CSc1ccccn1,6526-0223,313.08
Cc1c(I)cnn1CCC(=O)NCC12CC3CC(CC(C3)C1)C2,Y500-2431,427.11
CN1C(=O)c2ccccc2Sc2cc(-c3noc(CNC(=O)C(c4ccccc4)c4ccccc4)n3)ccc21,G946-0018,532.16
CCN1c2cc(C)ccc2-n2cccc2C12CCN(S(=O)(=O)c1ccc3c(c1)CCCC3)CC2,C700-2060,475.23
O=C(Cn1nc2c(cc1=O)CCCCC2)N[C@H]1CC[C@H](CN2Cc3ccccc3C2=O)CC1,D753-0060,448.25
CN(C)c1nc(N/N=C/c2ccc(Cl)cc2)nc(Nc2ccc(F)cc2)n1,8006-9074,385.12
Cc1cccc(OCc2nn3c(C4COc5ccccc5O4)nnc3s2)c1,D064-0295,380.09
CCCCC(C(=O)c1ccccc1)n1c(Br)nc2c1c(=O)n(C)c(=O)n2C,8019-3513,432.08
O=C(NCc1ccco1)C1CCCN(S(=O)(=O)c2ccc(-c3ccn[nH]3)o2)C1,F825-1637,404.12
Cc1cc(N2C(=O)CCS2(=O)=O)cc(C)c1S(=O)(=O)NCC1CCCO1,D445-0303,402.09
COc1ccc(C2C=C(c3ccc(Br)cc3)Nc3nc(CCCO)nn32)cc1,5228-4261,440.08
O=c1c2cccnc2nc(SCc2ccc(F)cc2)n1Cc1ccc(F)cc1,C724-0124,395.09
CN1CCN(c2oc(-c3ccccc3)nc2S(=O)(=O)c2ccc(Cl)cc2)CC1,D072-0443,417.09
Cn1ncc(I)c1C(=O)NC1CCC(C(C)(C)C)CC1,Y500-3029,389.1
COCCN(Cc1cccs1)S(=O)(=O)c1ccc2c(c1)NC(=O)CCS2,G008-2859,412.06
Cc1ccc(Nc2nc3ccccc3n3c(N)nnc23)cc1C,C301-4883,304.14
CCC(CC)NC(=O)[C@@]1(c2ccccc2Cl)C[C@@H]2CCC(=O)N2C1,SC91-0563,348.16
CCn1ccc(C(C)NC(=O)c2cc3ncc(Br)cn3n2)n1,Y502-9098,362.05
O=C(Nc1ccc(S(=O)(=O)N2CCCCCC2)s1)N1CCCN(C(=O)c2cccs2)CC1,L271-0130,496.13
CCCCSc1nnc2c(n1)OC(c1ccc(OCC(=O)O)c(OCC)c1)Nc1ccccc1-2,6188-0235,482.16
Cn1cnc2cc(-c3noc(Cc4c(F)cccc4Cl)n3)ccc21,G945-0104,342.07
Cc1cc(C)cc(OCCCCCN2CCC(C)CC2)c1,6030-3443,289.24
O=C1c2ccccc2C(=O)N1CCS(=O)(=O)c1c(F)c(F)nc(N2CCOCC2)c1F,8610-0488,455.08
COC(=O)c1cc2n(n1)CC(C)(C(=O)NC1CCCCC1)N(CCc1cccs1)C2=O,E853-0292,444.18
Cc1cc(-c2nnc(SCc3ccccn3)n2C)c2c(C)nn(-c3ccccc3)c2n1,Y504-5447,427.16
CCn1cc(S(=O)(=O)N2CCCCC2CCn2cc(C(=O)N3CCCC3)nn2)cn1,T505-1744,435.21
Cc1oc2cc3oc(=O)c(C(C)C)c(C)c3cc2c1-c1ccccc1,D143-0533,332.14
O=C1C2CN(CC3CCCCC3)CCCN2C(=O)CN1Cc1ccccc1,SD67-0515,369.24
Cc1ccn2c(=O)cc(COc3cc(NC(=O)Nc4ccc5c(c4)OCCO5)ccc3C)nc2c1,G756-1288,472.17
Cc1c(-c2nc(-c3ccc4c(c3)OCO4)no2)nnn1-c1ccc(Br)cc1,G026-0286,425.01
CC1CCCCN1CCCNC(=O)C1CCN(c2ncnc3c2nc2n3CCCCC2)CC1,E715-0545,453.32
CCC1(C)Cc2c(sc3nc(SC)n4c(SCc5ccccc5Cl)nnc4c23)CO1,8640-0032,476.06
CC(=O)c1ccc2c(c1)N(S(=O)(=O)c1ccc3c(c1)N(C(C)=O)CCCS3)CCO2,G269-0231,446.1
CCOc1ccc(C(O)(CC)C(CN2CCCC2)c2ccccc2)cc1,D117-0043,353.24
Nc1nc(SCC(=O)NC2CCCCC2)ncc1S(=O)(=O)c1cccs1,F409-0096,412.07
CCOC(=O)N1CCN(CN2C(=O)/C(=N\c3cc(Cl)cc(Cl)c3)c3ccccc32)CC1,8010-2896,460.11
COCCn1nnnc1C1(N2CCOCC2)CCCN(C(=O)c2ccsc2)C1,SA20-0141,406.18
Cc1nn(-c2ccccc2)c(C)c1CCc1nc2c3ccccc3ncn2n1,Y502-8016,368.17
CCN(CC)CCCNC(=O)c1ccc2n1CCCN(S(C)(=O)=O)C2,S868-0415,370.2
